Ind_ID,CHILDREN,Annual_income,EDUCATION,Housing_type,Age,Employment_Year,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,GENDER_M,Marital_status_Married,Marital_status_Separated,Marital_status_Single / not married,Marital_status_Widow,Car_Owner_Y,Propert_Owner_Y,Type_Income_Pensioner,Type_Income_State servant,Type_Income_Working
5146114,0,157500,3,5,57,31.0,1,0,1,0,1.0,1,0,0,0,1,0,0,0,1,0,1,0
5146034,0,157500,1,5,47,11.0,1,0,0,0,3.0,1,0,1,0,0,1,0,0,1,0,0,1
5142972,1,180000,1,5,29,3.0,1,1,1,0,4.0,3,0,1,0,0,1,0,0,0,0,0,1
5028569,0,315000,1,5,43,15.0,1,0,0,1,2.0,2,0,0,1,0,0,0,1,1,0,0,0
5114032,0,99000,3,5,40,15.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5085826,0,351000,3,5,59,3.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,0
5053089,0,175500,1,5,51,2.0,1,0,0,0,7.0,1,0,0,0,0,1,0,0,0,0,0,1
5117753,0,306000,1,5,44,5.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,0,0,0,1
5126826,1,157500,1,0,32,10.0,1,0,0,0,5.0,3,0,0,0,0,0,0,0,0,0,0,1
5018505,0,58500,1,5,57,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5067893,0,292500,1,1,47,2.0,1,0,0,0,1.0,2,0,1,1,0,0,0,1,1,0,0,1
5048305,0,105000,3,5,60,4.0,1,0,0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,1
5135531,0,225000,1,5,38,5.0,1,0,0,0,10.0,1,0,1,0,1,0,0,1,1,0,0,1
5067019,1,247500,1,5,47,3.0,1,0,0,1,4.0,3,0,0,0,0,0,0,1,1,0,0,1
5115671,1,189000,3,5,36,10.0,1,0,0,0,7.0,3,0,1,1,0,0,0,1,1,0,0,1
5136985,0,247500,1,5,34,9.0,1,1,0,0,8.0,1,0,1,0,0,1,0,1,0,0,0,1
5126687,0,90000,1,5,55,9.0,1,1,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5058509,0,148500,1,5,62,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5045513,1,180000,1,5,32,12.0,1,0,0,0,1.0,3,0,1,1,0,0,0,1,0,0,0,1
5021730,1,180000,1,5,46,4.0,1,0,0,1,9.0,3,0,0,1,0,0,0,1,1,0,0,0
5048542,0,121900,1,5,44,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5096342,0,112500,1,2,32,3.0,1,1,0,0,4.0,2,0,0,1,0,0,0,0,0,0,0,1
5021293,1,180000,3,5,33,1.0,1,0,0,1,2.0,3,0,0,1,0,0,0,1,1,0,0,0
5143079,0,225000,1,5,38,1.0,1,0,0,0,5.0,2,0,0,1,0,0,0,1,0,0,0,0
5116478,2,450000,1,5,37,1.0,1,0,1,0,10.0,4,0,1,1,0,0,0,1,1,0,0,0
5062294,0,225000,3,5,49,7.0,1,0,0,1,8.0,2,0,0,1,0,0,0,1,1,0,0,1
5091222,3,135000,1,5,41,4.0,1,0,0,0,4.0,5,0,0,1,0,0,0,0,1,0,0,1
5089887,0,157500,3,5,29,4.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,1
5090790,0,238500,3,5,42,19.0,1,0,0,0,15.0,2,0,0,1,0,0,0,1,1,0,0,1
5146429,0,261000,2,0,24,2.0,1,0,0,0,5.0,2,0,1,0,0,0,0,1,0,0,0,0
5069292,1,180000,1,5,42,7.0,1,1,1,0,8.0,3,0,0,1,0,0,0,1,1,0,0,0
5054407,0,225000,3,0,36,14.0,1,1,0,0,8.0,2,0,1,1,0,0,0,0,0,0,0,0
5028616,1,135000,3,5,26,5.0,1,1,1,0,7.0,3,0,1,1,0,0,0,0,1,0,0,1
5036319,0,112500,1,5,49,2.0,1,0,0,0,14.0,1,0,0,0,0,1,0,0,1,0,0,0
5116606,0,180000,2,5,47,13.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5089218,1,171000,1,5,38,18.0,1,1,1,0,15.0,3,0,0,0,0,0,0,1,0,0,0,1
5068648,0,135000,1,0,31,3.0,1,0,0,0,10.0,1,0,1,0,0,1,0,0,1,0,0,1
5143560,2,202500,1,0,30,2.0,1,0,0,0,10.0,4,0,1,1,0,0,0,0,0,0,0,1
5024925,0,33750,3,5,52,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5029082,0,135000,1,5,60,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5116633,0,135000,3,5,62,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5126518,0,157500,3,5,56,6.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,0,0,0,1
5104945,3,67500,1,5,46,1.0,1,1,1,0,5.0,5,0,0,1,0,0,0,0,1,0,0,0
5116991,0,135000,1,5,40,10.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5096340,0,153000,1,5,65,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,1,0,1,0,0
5024670,1,180000,3,5,41,4.0,1,0,0,0,17.0,2,0,0,0,1,0,0,0,1,0,0,1
5062095,0,180000,1,5,28,5.0,1,1,1,0,7.0,1,0,1,0,0,1,0,1,0,0,0,1
5079057,0,121500,1,5,41,19.0,1,0,1,0,4.0,2,0,1,1,0,0,0,1,0,0,0,1
5041881,0,112500,1,1,40,7.0,1,0,0,0,1.0,2,0,1,0,0,0,0,0,0,0,0,1
5053117,1,270000,1,5,37,4.0,1,0,0,0,1.0,3,0,1,0,0,0,0,1,0,0,0,0
5115921,0,360000,1,5,42,1.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,0
5150221,0,116100,1,5,28,7.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5026166,0,225000,3,5,66,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5100171,0,450000,3,5,47,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5126294,0,225000,1,5,58,33.0,1,1,0,0,4.0,2,0,1,1,0,0,0,0,0,0,0,1
5149980,1,405000,3,5,35,12.0,1,0,0,0,2.0,3,0,0,1,0,0,0,0,1,0,1,0
5089580,0,112500,1,5,32,1.0,1,1,1,0,2.0,2,0,0,1,0,0,0,1,0,0,1,0
5041320,0,157500,3,4,52,9.0,1,0,0,0,4.0,1,0,0,0,0,1,0,0,0,0,0,1
5105499,0,202500,3,5,29,4.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5095514,0,297000,1,5,56,3.0,1,0,1,0,1.0,2,0,1,1,0,0,0,1,1,0,0,1
5089275,0,315000,3,5,37,10.0,1,0,1,1,6.0,2,0,0,1,0,0,0,1,0,0,0,1
5069066,0,202500,1,5,27,8.0,1,0,0,0,4.0,1,0,1,0,0,1,0,0,1,0,0,1
5125542,0,180000,3,0,37,7.0,1,1,1,0,7.0,2,0,1,1,0,0,0,0,0,0,0,1
5095033,0,202500,3,5,42,4.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,0
5142163,1,360000,1,5,32,7.0,1,0,0,0,5.0,3,0,1,0,0,0,0,0,1,0,0,1
5029529,0,112500,0,5,60,38.0,1,0,1,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5090493,0,121500,1,5,58,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5105291,0,112500,1,0,28,2.0,1,1,1,0,2.0,1,0,0,0,0,0,1,0,0,0,0,1
5116005,1,900000,3,5,46,7.0,1,0,0,0,7.0,3,0,1,0,0,0,0,1,1,0,0,0
5115679,0,112500,1,5,61,38.0,1,0,1,0,0.0,2,0,1,1,0,0,0,0,1,1,0,0
5061500,1,135000,2,5,44,26.0,1,0,0,0,1.0,3,0,0,1,0,0,0,0,1,0,0,1
5045380,0,261000,2,5,44,4.0,1,0,1,0,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5041355,0,121500,3,5,66,38.0,1,0,1,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5113057,0,202500,2,5,39,4.0,1,0,1,1,6.0,1,0,0,0,1,0,0,1,0,0,0,0
5148981,0,94500,1,5,50,28.0,1,0,0,0,7.0,2,0,0,1,0,0,0,1,1,0,0,1
5010238,0,225000,1,5,45,12.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5024604,0,630000,1,5,60,38.0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0
5090705,0,202500,3,5,64,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0
5050724,0,360000,3,5,35,6.0,1,1,1,0,6.0,2,0,0,1,0,0,0,1,0,0,0,1
5142781,2,157500,1,0,38,4.0,1,0,0,0,4.0,3,0,1,0,1,0,0,1,0,0,0,1
5114643,0,247500,1,5,37,6.0,1,0,0,0,4.0,1,0,0,0,1,0,0,1,0,0,0,1
5087536,0,81000,3,5,27,5.0,1,0,1,0,4.0,1,0,1,0,0,1,0,0,1,0,0,0
5053744,0,360000,3,5,44,9.0,1,0,1,0,8.0,2,0,0,1,0,0,0,0,1,0,1,0
5117698,0,315000,3,5,56,11.0,1,1,0,0,1.0,2,0,1,1,0,0,0,1,0,0,0,1
5118560,0,126000,1,5,46,8.0,1,0,1,0,3.0,1,0,0,0,0,1,0,0,1,0,0,1
5054496,0,225000,3,5,33,3.0,1,0,0,0,13.0,1,0,0,0,1,0,0,1,1,0,0,0
5033895,2,135000,1,0,31,5.0,1,0,0,0,2.0,4,0,0,1,0,0,0,0,0,0,0,1
5033659,0,225000,1,5,52,10.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,0
5062205,0,112500,3,5,48,3.0,1,1,1,0,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5056237,0,40500,1,5,35,14.0,1,1,0,0,9.0,2,0,0,1,0,0,0,0,1,0,0,1
5061773,0,157500,1,5,58,38.0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0
5135863,2,67500,1,5,33,2.0,1,0,0,0,5.0,4,0,0,1,0,0,0,0,1,0,0,1
5050793,0,315000,3,5,58,18.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,0,0,1,0
5091057,2,270000,3,5,42,6.0,1,0,0,1,18.0,4,0,0,1,0,0,0,0,1,0,0,0
5149368,0,180000,1,5,59,38.0,1,0,1,0,0.0,2,0,0,0,0,0,0,0,1,1,0,0
5053156,0,157500,1,5,65,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5091651,1,252000,1,5,29,2.0,1,0,0,0,1.0,2,0,0,0,1,0,0,1,1,0,0,0
5118545,0,270000,1,5,50,5.0,1,0,1,0,5.0,2,0,0,1,0,0,0,1,0,0,0,1
5024592,0,157500,1,0,24,4.0,1,1,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5125804,0,270000,1,5,50,6.0,1,0,0,1,4.0,1,0,0,0,1,0,0,0,1,0,0,1
5024726,0,162000,3,5,64,38.0,1,0,1,0,0.0,2,0,1,1,0,0,0,0,1,1,0,0
5142448,0,315000,2,5,37,4.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5033728,1,202500,1,5,37,6.0,1,1,1,0,2.0,3,0,0,1,0,0,0,1,1,0,0,1
5149327,1,180000,3,5,52,16.0,1,0,0,0,8.0,2,0,0,0,1,0,0,1,1,0,0,1
5024033,2,112500,1,0,40,1.0,1,0,0,0,2.0,4,0,0,1,0,0,0,0,1,0,0,1
5113841,0,135000,3,5,25,3.0,1,1,0,1,2.0,2,0,0,1,0,0,0,0,1,0,0,0
5022918,0,225000,3,5,33,7.0,1,0,1,0,8.0,1,0,0,0,0,1,0,0,1,0,0,1
5142649,0,157500,1,5,48,6.0,1,0,1,0,4.0,2,0,1,0,0,0,0,1,0,0,0,1
5048276,1,112500,3,5,27,4.0,1,0,0,0,2.0,2,0,0,0,0,1,0,1,0,0,0,1
5022612,1,202500,1,5,28,2.0,1,0,0,0,4.0,3,0,1,1,0,0,0,1,1,0,0,1
5028446,0,162000,1,5,50,8.0,1,0,0,0,4.0,1,0,0,0,0,1,0,1,1,0,0,1
5113556,0,450000,1,5,50,3.0,1,0,1,1,10.0,2,0,1,1,0,0,0,1,1,0,0,0
5091894,0,157500,3,5,28,4.0,1,0,0,0,5.0,1,0,1,0,0,1,0,0,0,0,0,0
5025181,0,270000,1,5,63,7.0,1,0,0,0,7.0,1,0,0,0,0,1,0,0,0,0,0,0
5091795,1,90000,1,5,42,3.0,1,0,0,0,4.0,3,0,0,1,0,0,0,1,0,0,0,1
5022343,0,67500,1,5,64,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5065704,0,225000,1,5,48,38.0,1,0,1,0,0.0,1,0,1,0,0,1,0,1,1,1,0,0
5068511,0,135000,1,5,43,8.0,1,1,1,0,2.0,2,0,0,1,0,0,0,0,1,0,0,0
5053941,0,135000,1,5,58,38.0,1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0
5036926,0,157500,1,5,33,8.0,1,1,1,1,2.0,2,0,0,1,0,0,0,1,1,0,0,0
5114138,2,180000,1,4,31,8.0,1,1,0,0,4.0,4,0,0,1,0,0,0,0,0,0,1,0
5142595,0,418500,3,5,52,0.0,1,0,1,0,1.0,2,0,1,1,0,0,0,1,1,0,0,1
5052883,0,225000,1,5,49,9.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,1
5068019,0,135000,1,5,42,9.0,1,0,0,0,4.0,2,0,1,1,0,0,0,1,1,0,0,1
5146024,0,360000,3,5,30,11.0,1,0,1,0,2.0,2,0,0,1,0,0,0,0,1,0,0,0
5036093,0,135000,1,5,59,9.0,1,1,0,0,14.0,2,0,0,1,0,0,0,0,1,0,0,1
5068339,0,112500,3,5,28,1.0,1,1,1,0,4.0,2,0,0,1,0,0,0,1,1,0,0,1
5095020,0,225000,1,5,36,2.0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,1,0,0,0
5105185,0,180000,1,5,44,2.0,1,1,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5117216,0,202500,1,5,30,5.0,1,0,0,0,2.0,2,0,0,0,0,0,0,0,1,0,0,1
5089632,0,315000,3,5,44,1.0,1,1,1,1,5.0,2,0,0,1,0,0,0,0,0,0,0,0
5100464,1,315000,3,5,47,2.0,1,0,1,0,4.0,3,0,1,1,0,0,0,1,1,0,0,1
5028930,0,112500,1,5,47,5.0,1,0,0,0,5.0,2,0,0,1,0,0,0,1,1,0,0,1
5036412,0,83250,1,5,55,38.0,1,0,1,0,0.0,2,0,0,0,0,0,0,0,1,1,0,0
5116643,0,261000,1,5,55,7.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5091766,0,247500,1,5,48,6.0,1,0,0,0,4.0,2,0,1,1,0,0,0,0,1,0,0,1
5067961,0,360000,3,5,61,11.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,1
5033814,0,135000,1,5,36,3.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,1,0,0,1
5113847,0,225000,1,5,54,7.0,1,1,0,0,7.0,1,0,0,0,0,0,1,0,1,0,0,1
5142239,0,270000,3,5,45,23.0,1,0,0,0,8.0,2,0,0,1,0,0,0,1,1,0,1,0
5117182,0,112500,1,5,56,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,0,1,0,0
5126308,0,112500,3,3,35,1.0,1,1,1,0,2.0,1,0,0,0,0,1,0,0,0,0,0,1
5142118,1,225000,3,5,50,7.0,1,0,0,0,8.0,3,0,1,1,0,0,0,0,0,0,0,1
5068196,0,173250,1,5,45,6.0,1,1,0,0,10.0,2,0,1,0,0,0,0,1,1,0,0,1
5068692,0,148500,1,5,32,3.0,1,0,0,0,4.0,1,0,1,0,0,1,0,0,1,0,0,1
5085780,0,315000,1,5,49,11.0,1,0,0,0,8.0,2,0,1,0,0,0,0,0,1,0,0,0
5096095,1,135000,1,5,29,4.0,1,1,1,0,6.0,3,0,0,1,0,0,0,0,0,0,0,1
5046093,0,157500,1,5,65,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5142599,2,76500,3,5,40,6.0,1,0,0,0,1.0,4,0,0,1,0,0,0,0,1,0,1,0
5045742,0,225000,3,5,36,4.0,1,0,0,0,1.0,2,0,1,1,0,0,0,1,0,0,0,0
5053173,0,157500,1,5,46,7.0,1,0,0,0,2.0,2,0,0,1,0,0,0,1,1,0,0,1
5074735,2,216000,3,5,30,7.0,1,0,0,0,7.0,4,0,1,1,0,0,0,1,1,0,1,0
5036996,0,90000,1,5,58,38.0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0
5146410,0,211500,1,5,28,3.0,1,1,1,0,2.0,1,0,1,0,0,1,0,0,1,0,0,1
5054097,2,202500,3,5,32,2.0,1,0,0,0,10.0,4,0,1,1,0,0,0,1,0,0,0,1
5050975,1,112500,1,5,44,21.0,1,0,0,0,2.0,2,0,0,0,0,1,0,0,0,0,1,0
5068340,0,112500,3,5,28,1.0,1,1,1,0,4.0,2,0,0,1,0,0,0,1,1,0,0,1
5037254,0,166500,1,5,23,1.0,1,0,0,1,4.0,1,0,1,0,0,1,0,0,0,0,0,1
5091921,2,72000,1,5,42,15.0,1,1,1,0,15.0,4,0,0,1,0,0,0,0,1,0,0,1
5139729,0,135000,1,5,56,6.0,1,0,0,0,9.0,2,0,0,1,0,0,0,0,1,0,0,1
5117605,0,157500,3,5,39,6.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,0,0,0,1
5029152,1,67500,1,5,49,1.0,1,0,0,0,1.0,3,0,0,0,0,0,0,0,1,0,1,0
5066465,0,135000,1,5,44,4.0,1,0,0,0,4.0,1,0,0,0,1,0,0,1,1,0,0,1
5117254,0,207000,3,5,61,10.0,1,0,0,0,15.0,2,0,0,1,0,0,0,1,1,0,1,0
5117551,1,148500,1,5,35,8.0,1,1,1,0,10.0,3,0,1,1,0,0,0,1,0,0,0,0
5079181,0,112500,2,5,28,6.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,0
5028802,2,112500,1,5,43,3.0,1,0,0,0,4.0,4,0,0,1,0,0,0,0,0,0,0,1
5024838,0,202500,3,5,39,6.0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,0
5088279,0,67500,1,5,55,19.0,1,1,1,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5079141,2,67500,1,5,38,8.0,1,1,0,0,5.0,3,0,0,0,1,0,0,0,1,0,0,1
5058286,0,306000,3,5,41,9.0,1,1,1,1,1.0,2,0,0,1,0,0,0,0,1,0,0,0
5010218,1,90000,1,5,48,22.0,1,0,0,0,15.0,3,0,0,1,0,0,0,1,1,0,1,0
5112870,1,360000,1,5,58,8.0,1,0,1,0,4.0,3,0,1,1,0,0,0,1,1,0,0,1
5061253,0,112500,2,5,25,5.0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,1,0,0,1
5046191,2,270000,3,5,47,2.0,1,1,0,0,8.0,4,0,1,1,0,0,0,1,1,0,0,0
5094884,0,450000,1,0,28,4.0,1,0,0,0,8.0,1,0,1,0,0,1,0,0,1,0,0,0
5146296,0,67500,1,5,49,11.0,1,1,0,0,14.0,2,0,0,1,0,0,0,0,0,0,0,1
5033966,0,180000,1,5,41,9.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,1,0,0,0
5065571,0,270000,1,5,50,4.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,0
5023475,0,315000,1,5,58,38.0,1,0,0,0,0.0,1,0,0,0,0,1,0,1,1,1,0,0
5035866,0,247500,1,5,48,3.0,1,0,0,0,3.0,2,0,0,1,0,0,0,0,1,0,0,0
5088501,0,72000,3,5,60,2.0,1,0,0,0,14.0,2,0,1,1,0,0,0,1,1,0,0,1
5028990,2,81000,0,5,42,6.0,1,0,0,0,5.0,3,0,0,0,0,1,0,0,0,0,0,1
5126503,0,171000,1,5,57,38.0,1,0,1,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5023209,1,135000,1,5,40,1.0,1,0,0,0,5.0,3,0,0,1,0,0,0,0,0,0,0,0
5142860,0,135000,1,5,39,5.0,1,0,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5087852,0,202500,1,5,54,33.0,1,0,1,0,15.0,2,0,0,1,0,0,0,1,0,0,1,0
5061896,1,292500,3,5,46,10.0,1,0,0,1,2.0,3,0,1,1,0,0,0,0,1,0,1,0
5044940,2,360000,3,5,44,15.0,1,0,1,0,8.0,4,0,1,1,0,0,0,0,1,0,1,0
5048610,0,315000,1,5,42,9.0,1,0,0,0,4.0,1,0,0,0,1,0,0,0,1,0,0,1
5113711,1,405000,1,5,46,1.0,1,0,1,1,4.0,3,0,0,1,0,0,0,1,1,0,1,0
5069199,1,225000,1,5,37,9.0,1,0,0,0,5.0,3,0,0,1,0,0,0,1,1,0,0,0
5091101,0,198000,3,5,68,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,0,1,1,0,0
5033496,1,202500,3,0,27,1.0,1,0,0,0,8.0,3,0,1,1,0,0,0,1,0,0,0,0
5132752,0,90000,1,5,29,1.0,1,1,1,0,10.0,1,0,1,0,0,1,0,0,1,0,0,1
5018471,1,166500,1,5,55,22.0,1,0,1,0,1.0,3,0,0,1,0,0,0,0,1,0,0,1
5096059,2,73350,1,5,39,19.0,1,0,0,0,15.0,4,0,0,1,0,0,0,0,0,0,0,1
5036958,1,135000,1,5,33,5.0,1,1,1,0,4.0,3,0,1,1,0,0,0,1,1,0,0,1
5038619,0,103500,1,5,67,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5048448,0,202500,1,5,36,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5053293,0,76500,1,2,56,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5117022,2,225000,1,5,34,1.0,1,1,0,0,4.0,4,0,1,1,0,0,0,1,1,0,0,1
5143362,0,126000,1,5,62,6.0,1,1,1,0,7.0,2,0,0,1,0,0,0,0,1,0,0,1
5137163,0,211500,1,5,47,5.0,1,1,1,0,1.0,2,0,0,1,0,0,0,0,0,0,0,1
5054064,1,157500,1,5,45,4.0,1,0,0,0,10.0,3,0,1,1,0,0,0,0,0,0,0,1
5145968,0,112500,1,5,63,38.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0
5065705,0,225000,1,5,48,38.0,1,0,1,0,0.0,1,0,1,0,0,1,0,1,1,1,0,0
5051187,0,135000,1,5,34,2.0,1,0,0,0,2.0,1,0,1,0,0,1,0,1,0,0,0,1
5067203,1,405000,1,0,35,4.0,1,0,0,0,10.0,3,0,1,1,0,0,0,0,0,0,0,1
5116714,0,135000,1,2,52,2.0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0
5045069,0,112500,1,5,28,7.0,1,0,0,0,4.0,2,0,0,1,0,0,0,0,0,0,0,1
5042130,0,247500,3,5,39,20.0,1,1,1,0,8.0,2,0,0,1,0,0,0,0,0,0,0,1
5066879,0,270000,1,5,38,4.0,1,0,0,0,4.0,1,0,1,0,0,1,0,1,1,0,0,1
5047787,0,225000,3,5,29,3.0,1,0,0,0,1.0,2,0,0,1,0,0,0,1,1,0,0,0
5062131,0,90000,1,5,61,38.0,1,0,0,0,0.0,2,0,1,1,0,0,0,1,1,1,0,0
5023692,0,135000,1,5,41,9.0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,1
5028907,0,67500,1,5,27,5.0,1,0,0,0,5.0,2,0,0,1,0,0,0,0,0,0,0,1
5113861,0,135000,1,5,28,3.0,1,1,0,0,7.0,2,0,1,1,0,0,0,0,0,0,0,1
5009301,0,193500,1,2,44,5.0,1,0,1,0,4.0,1,0,0,0,0,1,0,0,0,0,0,1
5135705,0,135000,1,5,30,4.0,1,0,0,0,16.0,2,0,0,1,0,0,0,0,0,0,0,1
5023616,0,202500,1,5,48,1.0,1,0,0,0,10.0,2,0,1,1,0,0,0,1,1,0,0,0
5028468,2,135000,1,5,34,1.0,1,0,0,1,10.0,4,0,0,1,0,0,0,1,1,0,0,1
5113374,1,180000,3,5,52,38.0,1,0,1,0,0.0,3,0,0,1,0,0,0,0,1,1,0,0
5125775,0,112500,1,5,64,1.0,1,0,0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1
5051156,1,247500,3,5,38,5.0,1,0,0,0,4.0,2,0,1,0,0,1,0,0,0,0,0,1
5143046,2,360000,1,5,44,7.0,1,1,0,0,10.0,4,0,1,1,0,0,0,1,0,0,0,1
5114060,1,193500,3,5,49,11.0,1,1,1,0,1.0,3,0,1,1,0,0,0,1,0,0,0,1
5113171,1,67500,1,5,31,5.0,1,0,1,1,3.0,3,0,0,1,0,0,0,1,1,0,0,1
5078805,0,306000,1,5,52,8.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,1,0,0,1
5088205,0,153000,1,5,60,38.0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0
5112975,3,171000,1,5,38,10.0,1,1,1,0,7.0,5,0,0,1,0,0,0,0,0,0,0,1
5022789,0,112500,1,5,34,1.0,1,0,0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,1
5028302,0,360000,2,5,54,1.0,1,0,0,0,8.0,2,0,1,1,0,0,0,1,1,0,0,0
5146558,2,157500,1,5,41,4.0,1,0,0,0,4.0,4,0,1,1,0,0,0,0,1,0,0,1
5029400,0,112500,1,5,52,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0
5009207,0,292500,1,5,57,24.0,1,1,1,0,6.0,2,0,0,1,0,0,0,0,0,0,1,0
5022449,0,315000,1,5,48,5.0,1,0,0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,1
5044818,0,135000,3,5,25,3.0,1,0,0,0,8.0,1,0,0,0,0,1,0,0,1,0,0,1
5089070,3,180000,1,5,39,10.0,1,0,0,0,4.0,5,0,1,1,0,0,0,0,0,0,0,1
5041367,0,180000,2,5,28,8.0,1,0,0,0,2.0,2,0,0,1,0,0,0,0,0,0,1,0
5050485,0,292500,1,5,51,29.0,1,0,0,0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
5062296,0,135000,2,5,56,38.0,1,0,0,0,0.0,1,0,0,0,1,0,0,0,1,1,0,0
5090039,1,225000,3,5,38,17.0,1,0,0,0,2.0,3,0,1,1,0,0,0,0,0,0,0,1
5069296,0,225000,1,5,58,38.0,1,0,0,0,0.0,2,0,0,1,0,0,0,0,1,1,0,0
5058271,0,135000,1,5,54,12.0,1,0,0,0,11.0,2,0,0,1,0,0,0,0,1,0,0,1
5047929,0,292500,1,5,38,4.0,1,0,1,0,10.0,1,0,1,0,0,1,0,1,0,0,0,1
5054228,2,180000,1,5,32,0.0,1,1,0,0,8.0,4,0,0,1,0,0,0,0,0,0,0,1
5023527,0,274500,1,5,56,19.0,1,0,0,0,7.0,2,0,0,1,0,0,0,0,1,0,0,0
5088433,0,225000,1,5,49,5.0,1,0,0,0,2.0,1,0,0,0,0,1,0,0,1,0,0,1
5009567,0,180000,1,5,42,9.0,1,1,1,0,4.0,2,0,1,1,0,0,0,1,0,0,0,1
5148915,2,225000,1,5,40,11.0,1,0,0,0,1.0,4,0,1,1,0,0,0,1,0,0,0,0
